,Fecha,Rango_edad,Casos,Hospitalizados,Ingresos_uci,Fallecidos,Casos nuevos14,Casos nuevos7,Casos nuevos,Población,IA 7 días,IA 14 días
385,2020-04-11,70 a 79,258,186,26,29,102.0,46.0,8,53066,86.68450608675988,192.21347001846758
386,2020-04-11,Mayor de 80,414,234,0,83,240.0,125.0,6,41042,304.5660542858535,584.7668242288388
387,2020-04-12,0 a 9,4,3,1,0,3.0,1.0,0,46913,2.1316053119604375,6.394815935881312
388,2020-04-12,10 a 19,9,4,0,0,2.0,1.0,0,55828,1.7912158773375368,3.5824317546750737
389,2020-04-12,20 a 29,85,19,2,0,28.0,13.0,0,50505,25.74002574002574,55.44005544005544
390,2020-04-12,30 a 39,161,37,4,0,49.0,25.0,1,70473,35.47457891674826,69.53017467682659
391,2020-04-12,40 a 49,283,105,10,1,88.0,38.0,2,97769,38.86712557150017,90.0080802708425
392,2020-04-12,50 a 59,315,139,7,2,104.0,38.0,1,89964,42.23911786936997,115.60179627406518
393,2020-04-12,60 a 69,263,161,25,7,82.0,36.0,4,77345,46.54470230784149,106.01848859008338
394,2020-04-12,70 a 79,262,189,26,31,92.0,47.0,4,53066,88.56895187125465,173.36901217351976
395,2020-04-12,Mayor de 80,449,247,0,89,258.0,144.0,35,41042,350.86009453730327,628.6243360460016
396,2020-04-13,0 a 9,4,3,1,0,2.0,1.0,0,46913,2.1316053119604375,4.263210623920875
397,2020-04-13,10 a 19,9,4,0,0,2.0,1.0,0,55828,1.7912158773375368,3.5824317546750737
398,2020-04-13,20 a 29,86,19,2,0,28.0,13.0,1,50505,25.74002574002574,55.44005544005544
399,2020-04-13,30 a 39,163,38,4,1,44.0,26.0,2,70473,36.89356207341819,62.435258893476934
400,2020-04-13,40 a 49,283,105,10,1,78.0,33.0,0,97769,33.75303010156593,79.77988933097403
401,2020-04-13,50 a 59,317,142,7,2,99.0,36.0,2,89964,40.016006402561025,110.04401760704283
402,2020-04-13,60 a 69,267,165,25,7,79.0,30.0,4,77345,38.78725192320124,102.13976339776326
403,2020-04-13,70 a 79,262,192,27,31,85.0,44.0,0,53066,82.91561451777032,160.17789168205633
404,2020-04-13,Mayor de 80,453,260,0,94,244.0,140.0,4,41042,341.11398080015596,594.512937965986
405,2020-04-14,0 a 9,4,3,1,0,2.0,1.0,0,46913,2.1316053119604375,4.263210623920875
406,2020-04-14,10 a 19,10,4,0,0,3.0,2.0,1,55828,3.5824317546750737,5.37364763201261
407,2020-04-14,20 a 29,89,19,2,0,29.0,14.0,3,50505,27.72002772002772,57.42005742005742
408,2020-04-14,30 a 39,163,38,4,1,41.0,19.0,0,70473,26.960679976728677,58.17830942346714
409,2020-04-14,40 a 49,286,107,10,1,73.0,26.0,3,97769,26.593296443658012,74.6657938610398
410,2020-04-14,50 a 59,322,144,7,2,94.0,33.0,5,89964,36.6813392023476,104.48623894002044
411,2020-04-14,60 a 69,270,167,25,8,74.0,30.0,3,77345,38.78725192320124,95.67522141056307
412,2020-04-14,70 a 79,263,194,28,31,78.0,31.0,1,53066,58.417819319338186,146.98677119059283
413,2020-04-14,Mayor de 80,470,272,0,99,243.0,128.0,17,41042,311.875639588714,592.0764095316993
414,2020-04-15,0 a 9,4,3,1,0,1.0,1.0,0,46913,2.1316053119604375,2.1316053119604375
415,2020-04-15,10 a 19,10,4,0,0,3.0,2.0,0,55828,3.5824317546750737,5.37364763201261
416,2020-04-15,20 a 29,90,19,2,0,27.0,13.0,1,50505,25.74002574002574,53.46005346005346
417,2020-04-15,30 a 39,165,39,4,1,39.0,14.0,2,70473,19.865764193379025,55.34034311012728
418,2020-04-15,40 a 49,288,108,10,1,69.0,19.0,2,97769,19.433562785750084,70.57451748509241
419,2020-04-15,50 a 59,326,145,7,2,87.0,25.0,4,89964,27.788893335111823,96.70534880618914
420,2020-04-15,60 a 69,273,170,25,8,72.0,29.0,3,77345,37.4943435257612,93.08940461568298
421,2020-04-15,70 a 79,263,195,28,31,73.0,23.0,0,53066,43.34225304337994,137.56454226811894
422,2020-04-15,Mayor de 80,482,283,0,105,252.0,122.0,12,41042,297.256468982993,614.0051654402807
423,2020-04-16,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
424,2020-04-16,10 a 19,10,4,0,0,3.0,1.0,0,55828,1.7912158773375368,5.37364763201261
425,2020-04-16,20 a 29,93,19,2,0,28.0,12.0,3,50505,23.76002376002376,55.44005544005544
426,2020-04-16,30 a 39,172,39,4,1,45.0,18.0,7,70473,25.541696820058746,63.854242050146865
427,2020-04-16,40 a 49,304,108,10,1,77.0,30.0,16,97769,30.684572819605396,78.75707023698718
428,2020-04-16,50 a 59,339,145,7,2,85.0,35.0,13,89964,38.90445066915655,94.4822373393802
429,2020-04-16,60 a 69,278,172,26,9,67.0,26.0,5,77345,33.61561833344108,86.62486262848277
430,2020-04-16,70 a 79,266,196,28,31,68.0,24.0,3,53066,45.22669882787473,128.14231334564505
431,2020-04-16,Mayor de 80,495,287,0,107,236.0,125.0,13,41042,304.5660542858535,575.0207104916915
432,2020-04-17,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
433,2020-04-17,10 a 19,10,4,0,0,3.0,1.0,0,55828,1.7912158773375368,5.37364763201261
434,2020-04-17,20 a 29,95,19,2,0,24.0,10.0,2,50505,19.8000198000198,47.52004752004752
435,2020-04-17,30 a 39,178,39,4,1,47.0,20.0,6,70473,28.37966313339861,66.69220836348673
436,2020-04-17,40 a 49,306,108,10,1,70.0,28.0,2,97769,28.638934631631706,71.59733657907925
437,2020-04-17,50 a 59,346,145,7,2,81.0,38.0,7,89964,42.23911786936997,90.0360144057623
438,2020-04-17,60 a 69,283,175,26,9,64.0,25.0,5,77345,32.32270993600103,82.74613743616264
439,2020-04-17,70 a 79,268,197,28,31,59.0,18.0,2,53066,33.92002412090604,111.18230128519204
440,2020-04-17,Mayor de 80,509,294,0,114,230.0,101.0,14,41042,246.08937186296967,560.4015398859705
441,2020-04-18,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
442,2020-04-18,10 a 19,10,4,0,0,3.0,1.0,0,55828,1.7912158773375368,5.37364763201261
443,2020-04-18,20 a 29,97,19,2,0,25.0,12.0,2,50505,23.76002376002376,49.5000495000495
444,2020-04-18,30 a 39,184,39,4,1,48.0,24.0,6,70473,34.055595760078326,68.11119152015665
445,2020-04-18,40 a 49,311,108,10,1,67.0,30.0,5,97769,30.684572819605396,68.52887929711872
446,2020-04-18,50 a 59,347,147,7,2,74.0,33.0,1,89964,36.6813392023476,82.255124271931
447,2020-04-18,60 a 69,286,175,26,9,62.0,27.0,3,77345,34.908526730881114,80.16032064128257
448,2020-04-18,70 a 79,273,198,28,31,61.0,15.0,5,53066,28.266686767421703,114.95119285418158
449,2020-04-18,Mayor de 80,539,301,0,118,250.0,125.0,30,41042,304.5660542858535,609.132108571707
450,2020-04-19,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
451,2020-04-19,10 a 19,10,4,0,0,2.0,1.0,0,55828,1.7912158773375368,3.5824317546750737
452,2020-04-19,20 a 29,98,19,2,0,26.0,13.0,1,50505,25.74002574002574,51.48005148005148
453,2020-04-19,30 a 39,185,39,4,1,49.0,24.0,1,70473,34.055595760078326,69.53017467682659
454,2020-04-19,40 a 49,313,108,10,1,68.0,30.0,2,97769,30.684572819605396,69.55169839110557
455,2020-04-19,50 a 59,349,148,7,2,72.0,34.0,2,89964,37.79289493575208,80.03201280512205
456,2020-04-19,60 a 69,287,175,26,9,60.0,24.0,1,77345,31.029801538560992,77.57450384640248
457,2020-04-19,70 a 79,281,200,28,31,66.0,19.0,8,53066,35.80446990540082,124.37342177665548
458,2020-04-19,Mayor de 80,564,308,0,122,259.0,115.0,25,41042,280.20076994298523,631.0608644802885
459,2020-04-20,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
460,2020-04-20,10 a 19,10,4,0,0,2.0,1.0,0,55828,1.7912158773375368,3.5824317546750737
461,2020-04-20,20 a 29,100,19,2,0,27.0,14.0,2,50505,27.72002772002772,53.46005346005346
462,2020-04-20,30 a 39,186,39,4,1,49.0,23.0,1,70473,32.636612603408395,69.53017467682659
463,2020-04-20,40 a 49,319,108,10,1,69.0,36.0,6,97769,36.821487383526474,70.57451748509241
464,2020-04-20,50 a 59,354,149,7,2,73.0,37.0,5,89964,41.1275621359655,81.14356853852652
465,2020-04-20,60 a 69,292,176,26,9,55.0,25.0,5,77345,32.32270993600103,71.10996185920227
466,2020-04-20,70 a 79,283,202,28,31,65.0,21.0,2,53066,39.57336147439038,122.4889759921607
467,2020-04-20,Mayor de 80,575,318,0,127,262.0,122.0,11,41042,297.256468982993,638.370449783149
468,2020-04-21,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
469,2020-04-21,10 a 19,10,4,0,0,2.0,0.0,0,55828,0.0,3.5824317546750737
470,2020-04-21,20 a 29,100,19,2,0,25.0,11.0,0,50505,21.78002178002178,49.5000495000495
471,2020-04-21,30 a 39,190,39,4,1,46.0,27.0,4,70473,38.31254523008812,65.27322520681679
472,2020-04-21,40 a 49,325,108,10,1,65.0,39.0,6,97769,39.889944665487015,66.48324110914503
473,2020-04-21,50 a 59,365,151,7,2,76.0,43.0,11,89964,47.79689653639233,84.47823573873994
474,2020-04-21,60 a 69,302,178,26,9,62.0,32.0,10,77345,41.37306871808132,80.16032064128257
475,2020-04-21,70 a 79,286,203,28,31,54.0,23.0,3,53066,43.34225304337994,101.76007236271812
476,2020-04-21,Mayor de 80,579,323,0,131,237.0,109.0,4,41042,265.58159933726427,577.4572389259782
477,2020-04-22,0 a 9,4,3,1,0,1.0,0.0,0,46913,0.0,2.1316053119604375
478,2020-04-22,10 a 19,10,4,0,0,2.0,0.0,0,55828,0.0,3.5824317546750737
479,2020-04-22,20 a 29,104,19,2,0,27.0,14.0,4,50505,27.72002772002772,53.46005346005346
480,2020-04-22,30 a 39,198,39,4,1,47.0,33.0,8,70473,46.8264441701077,66.69220836348673
481,2020-04-22,40 a 49,334,108,10,1,65.0,46.0,9,97769,47.04967832339494,66.48324110914503
482,2020-04-22,50 a 59,389,153,7,2,88.0,63.0,24,89964,70.0280112044818,97.81690453959362
483,2020-04-22,60 a 69,306,179,26,9,62.0,33.0,4,77345,42.665977115521365,80.16032064128257
484,2020-04-22,70 a 79,286,204,28,31,46.0,23.0,0,53066,43.34225304337994,86.68450608675988
485,2020-04-22,Mayor de 80,583,326,0,135,223.0,101.0,4,41042,246.08937186296967,543.3458408459627
486,2020-04-23,0 a 9,5,3,1,0,1.0,1.0,1,46913,2.1316053119604375,2.1316053119604375
487,2020-04-23,10 a 19,10,4,0,0,1.0,0.0,0,55828,0.0,1.7912158773375368
488,2020-04-23,20 a 29,107,19,2,0,26.0,14.0,3,50505,27.72002772002772,51.48005148005148
489,2020-04-23,30 a 39,205,39,4,1,51.0,33.0,7,70473,46.8264441701077,72.36814099016645
490,2020-04-23,40 a 49,352,109,10,1,78.0,48.0,18,97769,49.09531651136863,79.77988933097403
491,2020-04-23,50 a 59,409,154,7,2,105.0,70.0,20,89964,77.8089013383131,116.71335200746965
492,2020-04-23,60 a 69,317,182,26,9,65.0,39.0,11,77345,50.42342750016161,84.03904583360269
493,2020-04-23,70 a 79,287,204,28,31,45.0,21.0,1,53066,39.57336147439038,84.80006030226511
494,2020-04-23,Mayor de 80,586,333,0,138,216.0,91.0,3,41042,221.72408752010136,526.2901418059549
495,2020-04-24,0 a 9,5,3,1,0,1.0,1.0,0,46913,2.1316053119604375,2.1316053119604375
496,2020-04-24,10 a 19,10,4,0,0,1.0,0.0,0,55828,0.0,1.7912158773375368
497,2020-04-24,20 a 29,108,19,2,0,23.0,13.0,1,50505,25.74002574002574,45.54004554004554
498,2020-04-24,30 a 39,212,39,4,1,54.0,34.0,7,70473,48.24542732677763,76.62509046017624
499,2020-04-24,40 a 49,362,110,10,1,84.0,56.0,10,97769,57.27786926326341,85.91680389489511
500,2020-04-24,50 a 59,417,155,7,2,109.0,71.0,8,89964,78.92045707171758,121.15957494108754
501,2020-04-24,60 a 69,320,185,26,10,62.0,37.0,3,77345,47.837610705281534,80.16032064128257
502,2020-04-24,70 a 79,287,204,28,31,37.0,19.0,0,53066,35.80446990540082,69.72449402630687
503,2020-04-24,Mayor de 80,595,335,0,140,187.0,86.0,9,41042,209.54144534866722,455.63081721163684
504,2020-04-25,0 a 9,5,3,1,0,1.0,1.0,0,46913,2.1316053119604375,2.1316053119604375
505,2020-04-25,10 a 19,10,4,0,0,1.0,0.0,0,55828,0.0,1.7912158773375368
506,2020-04-25,20 a 29,108,19,2,0,23.0,11.0,0,50505,21.78002178002178,45.54004554004554
507,2020-04-25,30 a 39,216,40,4,1,56.0,32.0,4,70473,45.40746101343777,79.4630567735161
508,2020-04-25,40 a 49,365,112,10,1,84.0,54.0,3,97769,55.23223107528971,85.91680389489511
509,2020-04-25,50 a 59,421,155,7,2,107.0,74.0,4,89964,82.255124271931,118.9364634742786
510,2020-04-25,60 a 69,322,186,26,10,63.0,36.0,2,77345,46.54470230784149,81.45322903872261
511,2020-04-25,70 a 79,287,205,28,31,29.0,14.0,0,53066,26.38224098292692,54.648927750348626
512,2020-04-25,Mayor de 80,598,338,0,143,184.0,59.0,3,41042,143.75517762292287,448.3212319087763
513,2020-04-26,0 a 9,6,3,1,0,2.0,2.0,1,46913,4.263210623920875,4.263210623920875
514,2020-04-26,10 a 19,10,4,0,0,1.0,0.0,0,55828,0.0,1.7912158773375368
515,2020-04-26,20 a 29,110,19,2,0,25.0,12.0,2,50505,23.76002376002376,49.5000495000495
516,2020-04-26,30 a 39,219,40,4,1,58.0,34.0,3,70473,48.24542732677763,82.30102308685596
517,2020-04-26,40 a 49,368,112,10,1,85.0,55.0,3,97769,56.25505016927656,86.93962298888196
518,2020-04-26,50 a 59,426,155,7,2,111.0,77.0,5,89964,85.58979147214441,123.3826864078965
519,2020-04-26,60 a 69,325,186,26,10,62.0,38.0,3,77345,49.13051910272157,80.16032064128257
520,2020-04-26,70 a 79,289,205,28,32,27.0,8.0,2,53066,15.075566275958241,50.88003618135906
521,2020-04-26,Mayor de 80,602,338,0,146,153.0,38.0,4,41042,92.58808050289946,372.7888504458847
522,2020-04-27,0 a 9,6,4,1,0,2.0,2.0,0,46913,4.263210623920875,4.263210623920875
523,2020-04-27,10 a 19,10,4,0,0,1.0,0.0,0,55828,0.0,1.7912158773375368
524,2020-04-27,20 a 29,111,19,2,0,25.0,11.0,1,50505,21.78002178002178,49.5000495000495
525,2020-04-27,30 a 39,221,40,4,1,58.0,35.0,2,70473,49.66441048344756,82.30102308685596
526,2020-04-27,40 a 49,378,112,10,1,95.0,59.0,10,97769,60.346326545223945,97.16781392875042
527,2020-04-27,50 a 59,439,155,7,2,122.0,85.0,13,89964,94.4822373393802,135.6097994753457
528,2020-04-27,60 a 69,332,187,26,10,65.0,40.0,7,77345,51.71633589760165,84.03904583360269
529,2020-04-27,70 a 79,290,205,28,32,28.0,7.0,1,53066,13.19112049146346,52.76448196585384
530,2020-04-27,Mayor de 80,607,342,0,147,154.0,32.0,5,41042,77.9689098971785,375.22537888017155
531,2020-04-28,0 a 9,7,5,2,0,3.0,3.0,1,46913,6.394815935881312,6.394815935881312
532,2020-04-28,10 a 19,10,4,0,0,0.0,0.0,0,55828,0.0,0.0
533,2020-04-28,20 a 29,119,19,2,0,30.0,19.0,8,50505,37.62003762003762,59.4000594000594
534,2020-04-28,30 a 39,229,40,4,1,66.0,39.0,8,70473,55.34034311012728,93.6528883402154
535,2020-04-28,40 a 49,385,112,10,1,99.0,60.0,7,97769,61.36914563921079,101.25909030469782
536,2020-04-28,50 a 59,449,156,7,2,127.0,84.0,10,89964,93.37068160597573,141.16757814236806
537,2020-04-28,60 a 69,339,187,26,10,69.0,37.0,7,77345,47.837610705281534,89.21067942336286
538,2020-04-28,70 a 79,292,207,28,32,29.0,6.0,2,53066,11.306674706968682,54.648927750348626
539,2020-04-28,Mayor de 80,614,344,0,149,144.0,35.0,7,41042,85.27849520003899,350.86009453730327
540,2020-04-29,0 a 9,7,5,2,0,3.0,3.0,0,46913,6.394815935881312,6.394815935881312
541,2020-04-29,10 a 19,10,4,0,0,0.0,0.0,0,55828,0.0,0.0
542,2020-04-29,20 a 29,124,19,2,0,34.0,20.0,5,50505,39.6000396000396,67.32006732006731
543,2020-04-29,30 a 39,239,40,4,1,74.0,41.0,10,70473,58.17830942346714,105.00475359357483
544,2020-04-29,40 a 49,403,112,10,1,115.0,69.0,18,97769,70.57451748509241,117.62419580848736
545,2020-04-29,50 a 59,463,156,7,2,137.0,74.0,14,89964,82.255124271931,152.28313547641278
546,2020-04-29,60 a 69,350,187,26,10,77.0,44.0,11,77345,56.887969487361815,99.55394660288317
547,2020-04-29,70 a 79,293,208,28,32,30.0,7.0,1,53066,13.19112049146346,56.533373534843406
548,2020-04-29,Mayor de 80,621,345,0,149,139.0,38.0,7,41042,92.58808050289946,338.6774523658691
549,2020-04-30,0 a 9,8,5,2,0,4.0,3.0,1,46913,6.394815935881312,8.52642124784175
550,2020-04-30,10 a 19,11,4,0,0,1.0,1.0,1,55828,1.7912158773375368,1.7912158773375368
551,2020-04-30,20 a 29,126,19,2,0,33.0,19.0,2,50505,37.62003762003762,65.34006534006534
552,2020-04-30,30 a 39,249,40,4,1,77.0,44.0,10,70473,62.435258893476934,109.26170306358465
553,2020-04-30,40 a 49,410,112,10,1,106.0,58.0,7,97769,59.3235074512371,108.41882396260573
554,2020-04-30,50 a 59,478,156,7,2,139.0,69.0,15,89964,76.69734560490863,154.50624694322173
555,2020-04-30,60 a 69,360,188,26,10,82.0,43.0,10,77345,55.59506108992178,106.01848859008338
556,2020-04-30,70 a 79,293,208,28,32,27.0,6.0,0,53066,11.306674706968682,50.88003618135906
557,2020-04-30,Mayor de 80,621,345,0,151,126.0,35.0,0,41042,85.27849520003899,307.00258272014037
558,2020-05-01,0 a 9,8,5,2,0,4.0,3.0,0,46913,6.394815935881312,8.52642124784175
559,2020-05-01,10 a 19,11,4,0,0,1.0,1.0,0,55828,1.7912158773375368,1.7912158773375368
560,2020-05-01,20 a 29,126,19,2,0,31.0,18.0,0,50505,35.640035640035634,61.38006138006138
561,2020-05-01,30 a 39,259,40,4,1,81.0,47.0,10,70473,66.69220836348673,114.93763569026436
562,2020-05-01,40 a 49,413,112,10,1,107.0,51.0,3,97769,52.16377379332918,109.44164305659258
563,2020-05-01,50 a 59,482,156,7,2,136.0,65.0,4,89964,72.25112267129073,151.17157974300832
564,2020-05-01,60 a 69,365,188,26,10,82.0,45.0,5,77345,58.18087788480186,106.01848859008338
565,2020-05-01,70 a 79,297,208,28,32,29.0,10.0,4,53066,18.8444578449478,54.648927750348626
566,2020-05-01,Mayor de 80,624,346,0,153,115.0,29.0,3,41042,70.65932459431801,280.20076994298523
567,2020-05-02,0 a 9,8,5,2,0,4.0,3.0,0,46913,6.394815935881312,8.52642124784175
568,2020-05-02,10 a 19,11,4,0,0,1.0,1.0,0,55828,1.7912158773375368,1.7912158773375368
569,2020-05-02,20 a 29,126,19,2,0,29.0,18.0,0,50505,35.640035640035634,57.42005742005742
570,2020-05-02,30 a 39,260,40,4,1,76.0,44.0,1,70473,62.435258893476934,107.84271990691471
571,2020-05-02,40 a 49,414,112,10,1,103.0,49.0,1,97769,50.11813560535548,105.3503666806452
572,2020-05-02,50 a 59,486,156,7,2,139.0,65.0,4,89964,72.25112267129073,154.50624694322173
573,2020-05-02,60 a 69,365,188,26,10,79.0,43.0,0,77345,55.59506108992178,102.13976339776326
574,2020-05-02,70 a 79,297,208,28,33,24.0,10.0,0,53066,18.8444578449478,45.22669882787473
575,2020-05-02,Mayor de 80,624,347,0,154,85.0,26.0,0,41042,63.34973929145753,207.10491691438037
576,2020-05-03,0 a 9,8,5,2,0,4.0,2.0,0,46913,4.263210623920875,8.52642124784175
577,2020-05-03,10 a 19,11,4,0,0,1.0,1.0,0,55828,1.7912158773375368,1.7912158773375368
578,2020-05-03,20 a 29,126,19,2,0,28.0,16.0,0,50505,31.68003168003168,55.44005544005544
579,2020-05-03,30 a 39,260,40,4,1,75.0,41.0,0,70473,58.17830942346714,106.42373675024477
580,2020-05-03,40 a 49,414,112,10,1,101.0,46.0,0,97769,47.04967832339494,103.30472849267152
581,2020-05-03,50 a 59,486,156,7,2,137.0,60.0,0,89964,66.69334400426837,152.28313547641278
582,2020-05-03,60 a 69,366,189,26,10,79.0,41.0,1,77345,53.00924429504169,102.13976339776326
583,2020-05-03,70 a 79,298,208,28,33,17.0,9.0,1,53066,16.96001206045302,32.03557833641126
584,2020-05-03,Mayor de 80,624,347,0,155,60.0,22.0,0,41042,53.60362555431023,146.1917060572097
585,2020-05-04,0 a 9,8,5,2,0,4.0,2.0,0,46913,4.263210623920875,8.52642124784175
586,2020-05-04,10 a 19,11,4,0,0,1.0,1.0,0,55828,1.7912158773375368,1.7912158773375368
587,2020-05-04,20 a 29,126,19,2,0,26.0,15.0,0,50505,29.7000297000297,51.48005148005148
588,2020-05-04,30 a 39,265,41,4,1,79.0,44.0,5,70473,62.435258893476934,112.0996693769245
589,2020-05-04,40 a 49,416,112,10,1,97.0,38.0,2,97769,38.86712557150017,99.21345211672411
590,2020-05-04,50 a 59,487,156,7,2,133.0,48.0,1,89964,53.35467520341469,147.8369125427949
591,2020-05-04,60 a 69,368,189,26,10,76.0,36.0,2,77345,46.54470230784149,98.26103820544314
592,2020-05-04,70 a 79,300,210,28,34,17.0,10.0,2,53066,18.8444578449478,32.03557833641126
593,2020-05-04,Mayor de 80,624,347,0,156,49.0,17.0,0,41042,41.42098338287608,119.3898932800546
594,2020-05-05,0 a 9,8,5,2,0,4.0,1.0,0,46913,2.1316053119604375,8.52642124784175
595,2020-05-05,10 a 19,13,4,0,0,3.0,3.0,2,55828,5.37364763201261,5.37364763201261
596,2020-05-05,20 a 29,129,19,2,0,29.0,10.0,3,50505,19.8000198000198,57.42005742005742
597,2020-05-05,30 a 39,267,41,4,1,77.0,38.0,2,70473,53.921359953457355,109.26170306358465
598,2020-05-05,40 a 49,423,112,10,1,98.0,38.0,7,97769,38.86712557150017,100.23627121071095
599,2020-05-05,50 a 59,492,156,7,2,127.0,43.0,5,89964,47.79689653639233,141.16757814236806
600,2020-05-05,60 a 69,372,189,26,10,70.0,33.0,4,77345,42.665977115521365,90.50358782080289
601,2020-05-05,70 a 79,300,211,28,34,14.0,8.0,0,53066,15.075566275958241,26.38224098292692
602,2020-05-05,Mayor de 80,628,350,0,156,49.0,14.0,4,41042,34.11139808001559,119.3898932800546
603,2020-05-06,0 a 9,8,5,2,0,4.0,1.0,0,46913,2.1316053119604375,8.52642124784175
604,2020-05-06,10 a 19,13,4,0,0,3.0,3.0,0,55828,5.37364763201261,5.37364763201261
605,2020-05-06,20 a 29,129,19,2,0,25.0,5.0,0,50505,9.9000099000099,49.5000495000495
606,2020-05-06,30 a 39,268,41,4,1,70.0,29.0,1,70473,41.15051154342798,99.32882096689512
607,2020-05-06,40 a 49,428,113,10,1,94.0,25.0,5,97769,25.570477349671165,96.14499483476358
608,2020-05-06,50 a 59,495,156,7,2,106.0,32.0,3,89964,35.56978346894313,117.82490774087412
609,2020-05-06,60 a 69,373,189,26,10,67.0,23.0,1,77345,29.73689314112095,86.62486262848277
610,2020-05-06,70 a 79,300,211,28,34,14.0,7.0,0,53066,13.19112049146346,26.38224098292692
611,2020-05-06,Mayor de 80,633,352,0,157,50.0,12.0,5,41042,29.238341211441938,121.82642171434141
612,2020-05-07,0 a 9,9,5,2,0,4.0,1.0,1,46913,2.1316053119604375,8.52642124784175
613,2020-05-07,10 a 19,13,4,0,0,3.0,2.0,0,55828,3.5824317546750737,5.37364763201261
614,2020-05-07,20 a 29,132,19,2,0,25.0,6.0,3,50505,11.88001188001188,49.5000495000495
615,2020-05-07,30 a 39,273,41,4,1,68.0,24.0,5,70473,34.055595760078326,96.49085465355526
616,2020-05-07,40 a 49,434,113,10,1,82.0,24.0,6,97769,24.547658255684315,83.87116570692142
617,2020-05-07,50 a 59,500,156,7,2,91.0,22.0,5,89964,24.454226134898406,101.15157173980704
618,2020-05-07,60 a 69,376,189,26,10,59.0,16.0,3,77345,20.68653435904066,76.28159544896243
619,2020-05-07,70 a 79,303,212,28,34,16.0,10.0,3,53066,18.8444578449478,30.151132551916483
620,2020-05-07,Mayor de 80,640,352,0,157,54.0,19.0,7,41042,46.29404025144973,131.57253545148873
621,2020-05-08,0 a 9,9,5,2,0,4.0,1.0,0,46913,2.1316053119604375,8.52642124784175
622,2020-05-08,10 a 19,15,4,0,0,5.0,4.0,2,55828,7.164863509350147,8.956079386687684
623,2020-05-08,20 a 29,132,19,2,0,24.0,6.0,0,50505,11.88001188001188,47.52004752004752
624,2020-05-08,30 a 39,274,41,4,1,62.0,15.0,1,70473,21.284747350048956,87.97695571353569
625,2020-05-08,40 a 49,435,113,10,1,73.0,22.0,1,97769,22.502020067710625,74.6657938610398
626,2020-05-08,50 a 59,501,156,7,2,84.0,19.0,1,89964,21.119558934684985,93.37068160597573
627,2020-05-08,60 a 69,378,189,26,10,58.0,13.0,2,77345,16.80780916672054,74.9886870515224
628,2020-05-08,70 a 79,303,212,28,34,16.0,6.0,0,53066,11.306674706968682,30.151132551916483
629,2020-05-08,Mayor de 80,640,353,0,158,45.0,16.0,0,41042,38.98445494858925,109.64377954290727
630,2020-05-09,0 a 9,9,5,2,0,4.0,1.0,0,46913,2.1316053119604375,8.52642124784175
631,2020-05-09,10 a 19,15,4,0,0,5.0,4.0,0,55828,7.164863509350147,8.956079386687684
632,2020-05-09,20 a 29,132,19,2,0,24.0,6.0,0,50505,11.88001188001188,47.52004752004752
633,2020-05-09,30 a 39,274,41,4,1,58.0,14.0,0,70473,19.865764193379025,82.30102308685596
634,2020-05-09,40 a 49,435,113,10,1,70.0,21.0,0,97769,21.479200973723778,71.59733657907925
635,2020-05-09,50 a 59,503,156,7,2,82.0,17.0,2,89964,18.89644746787604,91.14757013916677
636,2020-05-09,60 a 69,378,189,26,10,56.0,13.0,0,77345,16.80780916672054,72.40287025664232
637,2020-05-09,70 a 79,304,213,28,34,17.0,7.0,1,53066,13.19112049146346,32.03557833641126
